naturalis_id,species_id
ZMA.INS.1140104,14948
ZMA.INS.1140115,14948
ZMA.INS.1109661,28459
ZMA.INS.1109803,28459
ZMA.INS.1109805,28459
ZMA.INS.1109810,28459
ZMA.INS.1109826,28459
ZMA.INS.1111044,10299
ZMA.INS.1111045,10299
ZMA.INS.1111048,10299
ZMA.INS.1111049,10299
ZMA.INS.1111051,10299
ZMA.INS.1111054,10299
ZMA.INS.1111076,10299
ZMA.INS.1117010,20529
ZMA.INS.1117016,20529
ZMA.INS.1117024,20529
ZMA.INS.1118808,20529
ZMA.INS.1118824,20529
ZMA.INS.1118844,20529
ZMA.INS.1118873,20529
ZMA.INS.1118874,20529
ZMA.INS.1118892,20529
ZMA.INS.1118900,20529
ZMA.INS.1117516,4416
ZMA.INS.1119516,4416
ZMA.INS.1119605,4416
ZMA.INS.1119672,4416
ZMA.INS.1119692,4416
ZMA.INS.1119734,4416
ZMA.INS.1119836,4416
ZMA.INS.1119987,4416
ZMA.INS.1133218,4416
ZMA.INS.1133249,4416
ZMA.INS.1118970,2022
ZMA.INS.1118993,2022
ZMA.INS.1119008,2022
ZMA.INS.1119013,2022
ZMA.INS.1119021,2022
ZMA.INS.1119024,2022
ZMA.INS.1119029,2022
ZMA.INS.1119031,2022
ZMA.INS.1119032,2022
ZMA.INS.1119051,2022
ZMA.INS.1119180,18942
ZMA.INS.1119213,18942
ZMA.INS.1119238,18938
ZMA.INS.1119264,18938
ZMA.INS.1119266,18938
ZMA.INS.1119301,18938
ZMA.INS.1119303,18938
ZMA.INS.1119306,18938
ZMA.INS.1119310,18938
ZMA.INS.1119320,18938
ZMA.INS.1124332,15820
ZMA.INS.1124351,15820
ZMA.INS.1124385,15820
ZMA.INS.1124409,15820
ZMA.INS.1124413,15820
ZMA.INS.1124445,15820
ZMA.INS.1124451,15820
ZMA.INS.1124476,15820
ZMA.INS.1125376,3208
ZMA.INS.1125382,3208
ZMA.INS.1125384,3208
ZMA.INS.1125407,3208
ZMA.INS.1125427,3208
ZMA.INS.1129678,3208
ZMA.INS.1133296,3208
ZMA.INS.1133325,3208
ZMA.INS.1133402,3208
ZMA.INS.1133403,3208
ZMA.INS.1125462,8260
ZMA.INS.1125471,8260
ZMA.INS.1125555,12877
ZMA.INS.1125580,12877
ZMA.INS.1125587,12877
ZMA.INS.1131754,12877
ZMA.INS.1131812,12877
ZMA.INS.1131820,12877
ZMA.INS.1131850,12877
ZMA.INS.1131885,12877
ZMA.INS.1131896,12877
ZMA.INS.1131901,12877
ZMA.INS.1125595,18345
ZMA.INS.1125609,18345
ZMA.INS.1125614,18345
ZMA.INS.1137370,18345
ZMA.INS.1137439,18345
ZMA.INS.1137571,18345
ZMA.INS.1125713,16291
ZMA.INS.1125716,16291
ZMA.INS.1125727,16291
ZMA.INS.1125744,16291
ZMA.INS.1125771,16291
ZMA.INS.1125790,16291
ZMA.INS.1133652,16291
ZMA.INS.1126211,26139
ZMA.INS.1128222,26139
ZMA.INS.1128240,26139
ZMA.INS.1128256,26139
ZMA.INS.1128265,26139
ZMA.INS.1128354,26139
ZMA.INS.1128361,26139
ZMA.INS.1128369,26139
ZMA.INS.1128373,26139
ZMA.INS.1129999,26139
ZMA.INS.1128300,15818
ZMA.INS.1128303,15818
ZMA.INS.1131659,2603
ZMA.INS.1131666,2603
ZMA.INS.1131668,2603
ZMA.INS.1131675,2603
ZMA.INS.1131677,2603
ZMA.INS.1131688,2603
ZMA.INS.1131725,2603
ZMA.INS.1132776,5002
ZMA.INS.1132886,5002
ZMA.INS.1132950,5002
ZMA.INS.1132977,5002
ZMA.INS.1133044,5002
ZMA.INS.1133046,5002
ZMA.INS.1133048,5002
ZMA.INS.1133062,5002
ZMA.INS.1133068,5002
ZMA.INS.1133078,5002
ZMA.INS.1133526,16287
ZMA.INS.1133596,16288
ZMA.INS.1133607,16288
ZMA.INS.1133720,30067
ZMA.INS.1133721,30067
ZMA.INS.1133732,30067
ZMA.INS.1133770,30067
ZMA.INS.1133774,30067
ZMA.INS.1133793,30067
ZMA.INS.1133815,30067
ZMA.INS.1133819,30067
ZMA.INS.1133919,30068
ZMA.INS.1133921,30068
ZMA.INS.1134239,23035
ZMA.INS.1134248,23035
ZMA.INS.1134278,23035
ZMA.INS.1134289,23035
ZMA.INS.1134292,23035
ZMA.INS.1134297,23035
ZMA.INS.1134300,23035
ZMA.INS.1134301,23035
ZMA.INS.1134323,23035
ZMA.INS.1134334,23035
ZMA.INS.1134860,18344
ZMA.INS.1137388,18344
ZMA.INS.1137418,18344
ZMA.INS.1137469,18344
ZMA.INS.1134942,1458
ZMA.INS.1134952,1458
ZMA.INS.1134990,1458
ZMA.INS.1135006,1458
ZMA.INS.1135032,1458
ZMA.INS.1135051,1458
ZMA.INS.1135064,1458
ZMA.INS.1137240,1458
ZMA.INS.1137344,1458
ZMA.INS.1137446,1458
ZMA.INS.1135143,23536
ZMA.INS.1135565,23536
ZMA.INS.1135573,23536
ZMA.INS.1135578,23536
ZMA.INS.1137481,23536
ZMA.INS.1139048,23536
ZMA.INS.1139058,23536
ZMA.INS.1139068,23536
ZMA.INS.1139103,23536
ZMA.INS.1139138,23536
ZMA.INS.1135207,8033
ZMA.INS.1135213,8033
ZMA.INS.1135218,8033
ZMA.INS.1135219,8033
ZMA.INS.1135230,8033
ZMA.INS.1135243,8033
ZMA.INS.1135250,8033
ZMA.INS.1135260,8033
ZMA.INS.1135276,8033
ZMA.INS.1135285,8033
ZMA.INS.1135287,2200
ZMA.INS.1135604,11604
ZMA.INS.1135605,11604
ZMA.INS.1135609,11604
ZMA.INS.1135628,11604
ZMA.INS.1135642,11604
ZMA.INS.1135643,11604
ZMA.INS.1135645,11604
ZMA.INS.1135702,11604
ZMA.INS.1135723,11604
ZMA.INS.1137460,11604
ZMA.INS.1135944,25852
ZMA.INS.1135949,25852
ZMA.INS.1135951,25852
ZMA.INS.1135961,25852
ZMA.INS.1135994,25852
ZMA.INS.1136011,25852
ZMA.INS.1136018,25852
ZMA.INS.1136071,25852
ZMA.INS.1136078,25852
ZMA.INS.1136072,25853
ZMA.INS.1136500,30073
ZMA.INS.1136504,30073
ZMA.INS.1136536,30073
ZMA.INS.1137278,30073
ZMA.INS.1137281,30073
ZMA.INS.1137311,30073
ZMA.INS.1137437,30073
ZMA.INS.1137475,30073
ZMA.INS.1137494,30073
ZMA.INS.1137554,30073
ZMA.INS.1136526,1203
ZMA.INS.1136580,1203
ZMA.INS.1137358,1203
ZMA.INS.1137359,1203
ZMA.INS.1137405,1203
ZMA.INS.1137420,1203
ZMA.INS.1137556,1203
ZMA.INS.1137573,1203
ZMA.INS.1137574,1203
ZMA.INS.1137575,1203
ZMA.INS.1136618,9950
ZMA.INS.1136643,9950
ZMA.INS.1136675,9950
ZMA.INS.1136768,9950
ZMA.INS.1136852,9950
ZMA.INS.1137040,9950
ZMA.INS.1137451,9950
ZMA.INS.1137457,9950
ZMA.INS.1137516,9950
ZMA.INS.1137551,9950
ZMA.INS.1147026,7717
ZMA.INS.1147029,7717
ZMA.INS.1147056,7717
ZMA.INS.1151761,7717
ZMA.INS.1147096,3239
ZMA.INS.1147102,3239
ZMA.INS.1147126,3239
ZMA.INS.1147137,3239
ZMA.INS.1147139,3239
ZMA.INS.1151784,3239
ZMA.INS.1151791,3239
ZMA.INS.1151792,3239
ZMA.INS.1151839,3239
ZMA.INS.1151987,3239
ZMA.INS.1147849,14753
ZMA.INS.1147855,14753
ZMA.INS.1147868,14753
ZMA.INS.1147869,14753
ZMA.INS.1147901,14753
ZMA.INS.1147929,14753
ZMA.INS.1147945,14753
ZMA.INS.1147946,14753
ZMA.INS.1149151,9247
ZMA.INS.1149396,9247
ZMA.INS.1149456,9247
ZMA.INS.1149585,9247
ZMA.INS.1149172,14752
ZMA.INS.1149241,14752
ZMA.INS.1149246,7714
ZMA.INS.1149328,7714
ZMA.INS.1149451,7714
ZMA.INS.1150035,10576
ZMA.INS.1150038,10576
ZMA.INS.1150039,10576
ZMA.INS.1150046,10576
ZMA.INS.1150060,10576
ZMA.INS.1150068,10576
ZMA.INS.1150116,10576
ZMA.INS.1150118,10576
ZMA.INS.1150123,10576
ZMA.INS.1150138,10576
ZMA.INS.1151757,7716
ZMA.INS.1151768,7716
ZMA.INS.1151772,7716
ZMA.INS.1152091,7406
ZMA.INS.1152092,7406
ZMA.INS.1152099,7406
ZMA.INS.1152106,7406
ZMA.INS.1152116,7406
ZMA.INS.1152117,7406
ZMA.INS.1152157,7406
ZMA.INS.1152168,7406
ZMA.INS.1152171,7406
ZMA.INS.1152172,7406
ZMA.INS.1162407,21313
ZMA.INS.1162428,21313
ZMA.INS.1167088,21313
ZMA.INS.1167091,21313
ZMA.INS.1167131,21313
ZMA.INS.1167157,21313
ZMA.INS.1167168,21313
ZMA.INS.1167174,21313
ZMA.INS.1167175,21313
ZMA.INS.1167186,21313
ZMA.INS.1162466,17790
ZMA.INS.1162524,17790
ZMA.INS.1162526,17790
ZMA.INS.1162544,17790
ZMA.INS.1162551,17790
ZMA.INS.1162566,17790
ZMA.INS.1162576,17790
ZMA.INS.1162580,17790
ZMA.INS.1162772,17790
ZMA.INS.1162826,17790
ZMA.INS.1162590,20035
ZMA.INS.1162601,20035
ZMA.INS.1162607,20035
ZMA.INS.1162622,20035
ZMA.INS.1162639,20035
ZMA.INS.1162643,20035
ZMA.INS.1162674,20035
ZMA.INS.1162722,17680
ZMA.INS.1162726,17680
ZMA.INS.1162728,17680
ZMA.INS.1162731,17680
ZMA.INS.1163853,17680
ZMA.INS.1163987,17680
ZMA.INS.903064,17680
ZMA.INS.903156,17680
ZMA.INS.903157,17680
ZMA.INS.904727,17680
ZMA.INS.1162947,2713
ZMA.INS.1162955,2713
ZMA.INS.1162956,2713
ZMA.INS.1162962,2713
ZMA.INS.1167211,2713
ZMA.INS.1167226,2713
ZMA.INS.1167233,2713
ZMA.INS.1167235,2713
ZMA.INS.1167258,2713
ZMA.INS.1167280,2713
ZMA.INS.1163801,16297
ZMA.INS.1169619,16297
ZMA.INS.1169624,16297
ZMA.INS.1169629,16297
ZMA.INS.1169710,16297
ZMA.INS.1169816,16297
ZMA.INS.1169856,16297
ZMA.INS.1169938,16297
ZMA.INS.1169940,16297
ZMA.INS.1169993,16297
ZMA.INS.1164817,886
ZMA.INS.1164825,886
ZMA.INS.1164860,886
ZMA.INS.1164866,886
ZMA.INS.1164869,886
ZMA.INS.1164881,886
ZMA.INS.1164885,886
ZMA.INS.1164904,886
ZMA.INS.1164907,886
ZMA.INS.1164926,886
ZMA.INS.1165680,12845
ZMA.INS.1165913,28582
ZMA.INS.1167007,28582
ZMA.INS.1167018,28582
ZMA.INS.1167021,28582
ZMA.INS.1167032,28582
ZMA.INS.1167058,28582
ZMA.INS.1167330,28582
ZMA.INS.1167334,28582
ZMA.INS.1167345,28582
ZMA.INS.1167356,28582
ZMA.INS.1166838,29951
ZMA.INS.1166844,29951
ZMA.INS.1166857,29951
ZMA.INS.1166895,29951
ZMA.INS.1166899,29951
ZMA.INS.1166912,29951
ZMA.INS.1166917,29951
ZMA.INS.1166928,29954
ZMA.INS.1166937,29954
ZMA.INS.1166974,29954
ZMA.INS.1170981,15411
ZMA.INS.1170989,15411
ZMA.INS.1171008,15411
ZMA.INS.1181318,15411
ZMA.INS.1181349,15411
ZMA.INS.1181376,15411
ZMA.INS.1181390,15411
ZMA.INS.1181400,15411
ZMA.INS.1181403,15411
ZMA.INS.1181422,15411
ZMA.INS.1174669,16390
ZMA.INS.1174696,16390
ZMA.INS.1174698,16390
ZMA.INS.1174700,16390
ZMA.INS.1174701,16390
ZMA.INS.1174704,16390
ZMA.INS.1174714,16390
ZMA.INS.1174716,16390
ZMA.INS.1174720,16390
ZMA.INS.1174721,16390
ZMA.INS.1183002,12575
ZMA.INS.1183018,12575
ZMA.INS.1183037,12575
ZMA.INS.1183038,12575
ZMA.INS.1183050,12575
ZMA.INS.1183060,12575
ZMA.INS.1183069,12575
ZMA.INS.1183445,12575
ZMA.INS.1183447,12575
ZMA.INS.1183449,12575
ZMA.INS.1190381,12575
ZMA.INS.1183109,22386
ZMA.INS.1186930,22386
ZMA.INS.1186932,22386
ZMA.INS.1186935,22386
ZMA.INS.1186940,22386
ZMA.INS.1186944,22386
ZMA.INS.1186958,22386
ZMA.INS.1186965,22386
ZMA.INS.1184830,2266
ZMA.INS.1184940,2266
ZMA.INS.1185030,2266
ZMA.INS.1184870,2255
ZMA.INS.1184875,2255
ZMA.INS.1184878,2262
ZMA.INS.1184908,2262
ZMA.INS.1184979,2262
ZMA.INS.1184994,2265
ZMA.INS.1185038,2264
ZMA.INS.1186549,24061
ZMA.INS.1186553,24061
ZMA.INS.1186560,24061
ZMA.INS.1186561,24061
ZMA.INS.1186564,24061
ZMA.INS.1186565,24061
ZMA.INS.1186567,24061
ZMA.INS.1186578,24061
ZMA.INS.1186581,24061
ZMA.INS.1186586,24061
ZMA.INS.1186980,26779
ZMA.INS.1187021,6203
ZMA.INS.1187022,6203
ZMA.INS.1187032,6203
ZMA.INS.1187064,6203
ZMA.INS.1187073,6203
ZMA.INS.1208795,6203
ZMA.INS.1209924,6203
ZMA.INS.1209954,6203
ZMA.INS.1209961,6203
ZMA.INS.1210070,6203
ZMA.INS.1187104,14053
ZMA.INS.1187127,22388
ZMA.INS.1187267,8892
ZMA.INS.1187273,8892
ZMA.INS.1187281,8892
ZMA.INS.1187286,8892
ZMA.INS.1187303,8892
ZMA.INS.1187307,8892
ZMA.INS.1187326,8892
ZMA.INS.1187332,8892
ZMA.INS.1187340,8892
ZMA.INS.1187365,8892
ZMA.INS.1187454,15602
ZMA.INS.1187469,15602
ZMA.INS.1187503,15602
ZMA.INS.1187505,15602
ZMA.INS.1192442,15602
ZMA.INS.1192443,15602
ZMA.INS.1192453,15602
ZMA.INS.1192463,15602
ZMA.INS.1192472,15602
ZMA.INS.1192477,15602
ZMA.INS.1187498,2799
ZMA.INS.1187884,12574
ZMA.INS.1187919,12574
ZMA.INS.1187937,12574
ZMA.INS.1189883,7120
ZMA.INS.1189910,7120
ZMA.INS.1189930,7120
ZMA.INS.1189933,7120
ZMA.INS.1189939,7120
ZMA.INS.1189959,7120
ZMA.INS.1189961,7120
ZMA.INS.1190801,7120
ZMA.INS.1190807,7120
ZMA.INS.1190908,7120
ZMA.INS.1190629,2798
ZMA.INS.1190633,2798
ZMA.INS.1190642,2798
ZMA.INS.1190648,2798
ZMA.INS.1190694,2798
ZMA.INS.1191140,2864
ZMA.INS.1191146,2864
ZMA.INS.1191155,2864
ZMA.INS.1191167,2864
ZMA.INS.1191190,2864
ZMA.INS.1191200,2864
ZMA.INS.1191234,2864
ZMA.INS.1191298,2864
ZMA.INS.1191311,2864
ZMA.INS.1191351,2864
ZMA.INS.1191313,19616
ZMA.INS.1191883,19616
ZMA.INS.1191895,19616
ZMA.INS.1191901,19616
ZMA.INS.1191954,19616
ZMA.INS.1191973,19616
ZMA.INS.1191976,19616
ZMA.INS.1192063,19616
ZMA.INS.1192577,19616
ZMA.INS.1192580,19616
ZMA.INS.1193143,22397
ZMA.INS.1193148,22397
ZMA.INS.1193153,22397
ZMA.INS.1194453,26065
ZMA.INS.1194455,26065
ZMA.INS.1194456,26065
ZMA.INS.1194457,26065
ZMA.INS.1194458,26065
ZMA.INS.1194460,26065
ZMA.INS.1194461,26065
ZMA.INS.1194462,26065
ZMA.INS.1194464,26065
ZMA.INS.1194465,26065
ZMA.INS.1195045,25184
ZMA.INS.1195046,25184
ZMA.INS.1195054,25184
ZMA.INS.1195065,25184
ZMA.INS.1195072,25184
ZMA.INS.1195081,25184
ZMA.INS.1195087,25184
ZMA.INS.1195119,25184
ZMA.INS.1195127,25184
ZMA.INS.1195133,25184
ZMA.INS.1195088,16544
ZMA.INS.1195104,16544
ZMA.INS.1195107,16544
ZMA.INS.1195116,16544
ZMA.INS.1195285,16544
ZMA.INS.1195293,16544
ZMA.INS.1195311,16544
ZMA.INS.1195457,16544
ZMA.INS.1195505,16544
ZMA.INS.1195421,22310
ZMA.INS.1197209,22310
ZMA.INS.1197210,22310
ZMA.INS.1197217,22310
ZMA.INS.1197219,22310
ZMA.INS.1197231,22310
ZMA.INS.1197289,22310
ZMA.INS.1197292,22310
ZMA.INS.1201561,22310
ZMA.INS.1201778,22310
ZMA.INS.1195425,11597
ZMA.INS.1201440,11597
ZMA.INS.1201449,11597
ZMA.INS.1201515,11597
ZMA.INS.1201541,11597
ZMA.INS.1201685,11597
ZMA.INS.1201727,11597
ZMA.INS.1205582,11597
ZMA.INS.1205596,11597
ZMA.INS.1205608,11597
ZMA.INS.1195533,10976
ZMA.INS.1201253,10976
ZMA.INS.1201281,10976
ZMA.INS.1201313,10976
ZMA.INS.1201389,10976
ZMA.INS.1201441,10976
ZMA.INS.1201677,10976
ZMA.INS.1201703,10976
ZMA.INS.1201751,10976
ZMA.INS.1201771,10976
ZMA.INS.1197308,457
ZMA.INS.1197312,457
ZMA.INS.1197369,457
ZMA.INS.1197411,457
ZMA.INS.1198784,457
ZMA.INS.1198795,457
ZMA.INS.1198853,457
ZMA.INS.1198854,457
ZMA.INS.1198897,457
ZMA.INS.1198898,457
ZMA.INS.1197434,6028
ZMA.INS.1197443,6028
ZMA.INS.1197449,6028
ZMA.INS.1197451,6028
ZMA.INS.1197453,6028
ZMA.INS.1197472,6028
ZMA.INS.1197477,6028
ZMA.INS.1197480,6028
ZMA.INS.1198748,14540
ZMA.INS.1198755,14540
ZMA.INS.1198756,14540
ZMA.INS.1198760,14540
ZMA.INS.1198770,14540
ZMA.INS.1198773,14540
ZMA.INS.1198777,14540
ZMA.INS.1205704,14540
ZMA.INS.1206056,14540
ZMA.INS.1206066,14540
ZMA.INS.1198953,6300
ZMA.INS.1198954,6300
ZMA.INS.1198955,6300
ZMA.INS.1199744,1522
ZMA.INS.1199780,1522
ZMA.INS.1199786,1522
ZMA.INS.1199793,1522
ZMA.INS.1199794,1522
ZMA.INS.1199808,1522
ZMA.INS.1199810,1522
ZMA.INS.1199836,1522
ZMA.INS.1199843,1522
ZMA.INS.1201335,1522
ZMA.INS.1201028,12807
ZMA.INS.1201036,12807
ZMA.INS.1201044,12807
ZMA.INS.1201055,12807
ZMA.INS.1201063,12807
ZMA.INS.1201065,12807
ZMA.INS.1201075,12807
ZMA.INS.1201076,12807
ZMA.INS.1201081,12807
ZMA.INS.1201096,12807
ZMA.INS.1201315,14153
ZMA.INS.1201323,14153
ZMA.INS.1201324,14153
ZMA.INS.1201348,14153
ZMA.INS.1201553,14153
ZMA.INS.1201556,14153
ZMA.INS.1201559,14153
ZMA.INS.1201572,14153
ZMA.INS.1201576,14153
ZMA.INS.1201591,14153
ZMA.INS.1201338,13534
ZMA.INS.1201922,13534
ZMA.INS.1201928,13534
ZMA.INS.1201937,13534
ZMA.INS.1201941,13534
ZMA.INS.1201987,13534
ZMA.INS.1201989,13534
ZMA.INS.1201991,13534
ZMA.INS.1201996,13534
ZMA.INS.1202007,13534
ZMA.INS.1201552,14054
ZMA.INS.1206636,14054
ZMA.INS.1206687,14054
ZMA.INS.1201946,5507
ZMA.INS.1201954,5507
ZMA.INS.1201964,5507
ZMA.INS.1201969,5507
ZMA.INS.1202047,5507
ZMA.INS.1202055,5507
ZMA.INS.1202099,5507
ZMA.INS.1202114,5507
ZMA.INS.1202130,5507
ZMA.INS.1202162,5507
ZMA.INS.1202337,4862
ZMA.INS.1202339,4862
ZMA.INS.1202493,4862
ZMA.INS.1202508,4862
ZMA.INS.1202520,4862
ZMA.INS.1203390,4862
ZMA.INS.1203447,4862
ZMA.INS.1203456,4862
ZMA.INS.1203480,4862
ZMA.INS.1203496,4862
ZMA.INS.1202881,10062
ZMA.INS.1202902,10062
ZMA.INS.1202905,10062
ZMA.INS.1202907,10062
ZMA.INS.1202929,10062
ZMA.INS.1207058,10062
ZMA.INS.1207091,10062
ZMA.INS.1207124,10062
ZMA.INS.1207203,10062
ZMA.INS.1207533,10062
ZMA.INS.1203109,18609
ZMA.INS.1203133,18609
ZMA.INS.1203138,18609
ZMA.INS.1203267,18609
ZMA.INS.1204397,18609
ZMA.INS.1206677,18609
ZMA.INS.1203717,28312
ZMA.INS.1206650,28312
ZMA.INS.1206735,28312
ZMA.INS.1206813,28312
ZMA.INS.1206818,28312
ZMA.INS.1206819,28312
ZMA.INS.1206835,28312
ZMA.INS.1206840,28312
ZMA.INS.1206850,28312
ZMA.INS.1206877,28312
ZMA.INS.1205883,28824
ZMA.INS.1205903,28824
ZMA.INS.1205909,28824
ZMA.INS.1205936,28824
ZMA.INS.1205984,28824
ZMA.INS.1205999,28824
ZMA.INS.1206029,28824
ZMA.INS.1207151,28824
ZMA.INS.1207156,28824
ZMA.INS.1207180,28824
ZMA.INS.1205891,6027
ZMA.INS.1207394,6027
ZMA.INS.1206331,24773
ZMA.INS.1212707,24773
ZMA.INS.1212729,24773
ZMA.INS.1212737,24773
ZMA.INS.1212766,24773
ZMA.INS.1212884,24773
ZMA.INS.1212909,24773
ZMA.INS.1212973,24773
ZMA.INS.1213041,24773
ZMA.INS.1213064,24773
ZMA.INS.1206980,3351
ZMA.INS.1206986,3351
ZMA.INS.1206981,3353
ZMA.INS.1206982,3353
ZMA.INS.1207012,3353
ZMA.INS.1207027,3353
ZMA.INS.1207035,3353
ZMA.INS.1207039,3353
ZMA.INS.1207041,3353
ZMA.INS.1207047,3353
ZMA.INS.1211593,13436
ZMA.INS.1211595,13436
ZMA.INS.1211596,13436
ZMA.INS.1211598,13436
ZMA.INS.1211600,13436
ZMA.INS.1211602,13436
ZMA.INS.1211604,13436
ZMA.INS.1211605,13436
ZMA.INS.1211609,13436
ZMA.INS.1211619,13436
ZMA.INS.1211643,13473
ZMA.INS.1211646,24114
ZMA.INS.1211647,24114
ZMA.INS.1211649,24114
ZMA.INS.1211650,24114
ZMA.INS.1211651,24114
ZMA.INS.1211713,13472
ZMA.INS.1211715,13472
ZMA.INS.1211726,13472
ZMA.INS.1211757,13472
ZMA.INS.1211782,13472
ZMA.INS.1211786,13472
ZMA.INS.1211795,13472
ZMA.INS.1211829,13475
ZMA.INS.1211831,13475
ZMA.INS.1212187,26777
ZMA.INS.1213263,26777
ZMA.INS.1213266,26777
ZMA.INS.1213290,26777
ZMA.INS.1213307,26777
ZMA.INS.1213311,26777
ZMA.INS.1214743,26777
ZMA.INS.1214750,26777
ZMA.INS.1214754,26777
ZMA.INS.1213134,10388
ZMA.INS.1213136,10388
ZMA.INS.1213141,10388
ZMA.INS.1213146,10388
ZMA.INS.1213222,10388
ZMA.INS.1213226,10388
ZMA.INS.1213233,10388
ZMA.INS.1213371,10388
ZMA.INS.1213388,10388
ZMA.INS.1213392,10388
ZMA.INS.1213135,4692
ZMA.INS.1213419,5282
ZMA.INS.1213420,5282
ZMA.INS.1213484,5282
ZMA.INS.1213486,5282
ZMA.INS.1213498,5282
ZMA.INS.1213520,5282
ZMA.INS.1213524,5279
ZMA.INS.1213544,5279
ZMA.INS.1213561,5279
ZMA.INS.1213562,5279
ZMA.INS.1213683,14055
ZMA.INS.1213694,14055
ZMA.INS.1213699,14055
ZMA.INS.1213700,14055
ZMA.INS.1213707,14055
ZMA.INS.1213715,14055
ZMA.INS.1213854,19761
ZMA.INS.1213863,19761
ZMA.INS.1213864,19761
ZMA.INS.1213866,19761
ZMA.INS.1213872,19761
ZMA.INS.1213873,19761
ZMA.INS.1213874,19761
ZMA.INS.1213910,19761
ZMA.INS.1213921,19761
ZMA.INS.1213944,19761
ZMA.INS.1214011,4691
ZMA.INS.1214015,4691
ZMA.INS.1214021,4691
ZMA.INS.1214053,4691
ZMA.INS.1214059,4691
ZMA.INS.1214060,4691
ZMA.INS.1214078,4691
ZMA.INS.1214080,4691
ZMA.INS.1214084,4691
ZMA.INS.1216003,4691
ZMA.INS.1216004,4691
ZMA.INS.1216006,4691
ZMA.INS.1214154,8031
ZMA.INS.1214216,8031
ZMA.INS.1214235,8031
ZMA.INS.1214236,8031
ZMA.INS.1214244,8031
ZMA.INS.1214246,8031
ZMA.INS.1214252,8031
ZMA.INS.1214598,21815
ZMA.INS.1214600,21815
ZMA.INS.1214602,21815
ZMA.INS.1216750,7813
ZMA.INS.1216796,7813
ZMA.INS.1218983,7813
ZMA.INS.1218996,7813
ZMA.INS.1218998,7813
ZMA.INS.1219001,7813
ZMA.INS.1219013,7813
ZMA.INS.1219037,7813
ZMA.INS.1219049,7813
ZMA.INS.1219073,7813
ZMA.INS.1216751,1529
ZMA.INS.1217960,1529
ZMA.INS.1217961,1529
ZMA.INS.1216759,1530
ZMA.INS.1218093,1530
ZMA.INS.1218104,1530
ZMA.INS.1218121,1530
ZMA.INS.1218132,1530
ZMA.INS.1218153,1530
ZMA.INS.1218162,1530
ZMA.INS.1217095,21040
ZMA.INS.1217126,21040
ZMA.INS.1218326,21040
ZMA.INS.1218439,21040
ZMA.INS.1218459,21040
ZMA.INS.1218544,21040
ZMA.INS.1218594,21040
ZMA.INS.1218601,21040
ZMA.INS.1218613,21040
ZMA.INS.1218617,21040
ZMA.INS.1217928,26312
ZMA.INS.1218049,26312
ZMA.INS.1218054,26312
ZMA.INS.1219741,26312
ZMA.INS.1219757,26312
ZMA.INS.1219804,26312
ZMA.INS.1219845,26312
ZMA.INS.1219863,26312
ZMA.INS.1219868,26312
ZMA.INS.1219873,26312
ZMA.INS.1218032,2601
ZMA.INS.1218037,2601
ZMA.INS.1218071,2601
ZMA.INS.1219233,385
ZMA.INS.1219243,385
ZMA.INS.1219280,385
ZMA.INS.1219297,385
ZMA.INS.1219298,385
ZMA.INS.1219306,385
ZMA.INS.1219307,385
ZMA.INS.1219323,385
ZMA.INS.1219327,385
ZMA.INS.1219908,27338
ZMA.INS.1219924,27338
ZMA.INS.1219932,27338
ZMA.INS.1219950,27338
ZMA.INS.1219971,27338
ZMA.INS.1219993,27338
ZMA.INS.1220025,27338
ZMA.INS.1221123,27338
ZMA.INS.1221305,27338
ZMA.INS.1221361,27338
ZMA.INS.1221719,15128
ZMA.INS.1238134,26597
ZMA.INS.1238147,26597
ZMA.INS.1238159,26597
ZMA.INS.1238160,26597
ZMA.INS.1238164,26597
ZMA.INS.1238179,26597
ZMA.INS.1238194,26597
ZMA.INS.1238209,26597
ZMA.INS.1240765,3801
ZMA.INS.1242647,3801
ZMA.INS.1242650,11109
ZMA.INS.1244037,777
ZMA.INS.1244040,777
ZMA.INS.1244062,777
ZMA.INS.1244073,777
ZMA.INS.1244099,777
ZMA.INS.1244110,777
ZMA.INS.1244114,777
ZMA.INS.1244130,777
ZMA.INS.1244147,777
ZMA.INS.1244149,777
ZMA.INS.1244175,28090
ZMA.INS.1244198,28090
ZMA.INS.1244216,28090
ZMA.INS.1244217,28090
ZMA.INS.1244226,28090
ZMA.INS.1244241,28090
ZMA.INS.1244262,28090
ZMA.INS.1244327,28090
ZMA.INS.1244357,28090
ZMA.INS.1244943,25239
ZMA.INS.1244972,25239
ZMA.INS.1244976,25239
ZMA.INS.1244978,25239
ZMA.INS.1244984,25239
ZMA.INS.1244990,25239
ZMA.INS.1245023,25239
ZMA.INS.1245036,25239
ZMA.INS.1245187,25826
ZMA.INS.1245201,26334
ZMA.INS.1245211,26334
ZMA.INS.1245221,26334
ZMA.INS.1245233,26334
ZMA.INS.1245243,26334
ZMA.INS.1245256,26334
ZMA.INS.1245257,26334
ZMA.INS.1245263,26334
ZMA.INS.1245264,26334
ZMA.INS.1245272,26334
ZMA.INS.1251019,13508
ZMA.INS.1251020,13508
ZMA.INS.1253433,25092
ZMA.INS.1253450,25092
ZMA.INS.1253819,25092
ZMA.INS.1253834,25092
ZMA.INS.1253843,25092
ZMA.INS.1253501,6568
ZMA.INS.1253502,6568
