synonym_id,species_id,synonym_name,identification_reference
3942,26842,Stegopterna richteri,"Enderlein, 1930"
3943,26842,Stegopterna trigonium,"Lundström, 1911"
3944,26855,Stemonocera abrotani,"Meigen, 1826"
3945,26862,Sminthurides stachi,"Jeannenot, 1955"
3946,26864,Stenacis triradiatus,"Nalepa, 1892"
3947,26898,Stenochironomus occultus,"Kieffer, 1924"
3948,26899,Stenochironomus tubanticus,"Kruseman, 1933"
3949,26901,Anisorus quercus,"Götz, 1783"
3950,26960,Ischnochiton albus,"Linnaeus, 1767"
3951,26960,Stenosemus albus,"Linnaeus, 1767"
3952,26966,Geophilus linearis,"Koch, 1835"
3953,26972,Leptura bifasciata,"Müller, 1776"
3954,26973,Leptura melanura,"Linnaeus, 1758"
3955,26974,Leptura nigra,"Linnaeus, 1758"
3956,26984,Stenus foraminosus,"Erichson, 1840"
3957,26997,Stenus vafellus,"Erichson, 1839"
3958,27047,Stenus rogeri,"Kraatz, 1857"
3959,27077,Catharacta skua,"Brünnich, 1764"
3960,27083,Sterna sandvicensis,"Cabot, 1847"
3961,27083,Thalasseus acuflavidus,"Cabot, 1847"
3962,27088,Thalasseus sandvicensis,"Latham, 1787"
3963,27092,Sterna albifrons,"Pallas, 1764"
3964,27093,Gibbula cineraria,"Linnaeus, 1758"
3965,27094,Gibbula pennanti,"Philippi, 1846"
3966,27095,Gibbula umbilicalis,"Da Costa, 1778"
3967,27099,Mecostethus grossus,"Linnaeus, 1758"
3968,27100,Stethorus pusillus,"Herbst, 1797"
3969,27101,Stevenia melania,"Meigen, 1826"
3970,27116,Stictochironomus histrio,"Fabricius, 1794"
3971,27118,Corymbia rubra,"Linnaeus, 1758"
3972,27128,Stegohornera violacea,"Sars, 1863"
3973,27146,Stigmella ulmariae,"Wocke, 1879"
3974,27194,Stilobezzia pseudochracea,"De Meijere, 1928"
3975,27223,Leptura attenuata,"Linnaeus, 1758"
3976,27225,Laelaps miles,"Berlese, 1892"
3977,27226,Cosmolaelaps scimitus,"Womersley, 1956"
3978,27230,Stratiomys strigata,"Fabricius, 1781"
3979,27232,Stratiomys furcata,"Fabricius, 1794"
3980,27252,Stricticomus tobias,"Marseul, 1879"
3981,27270,Stromatium fulvum,"Villers, 1789"
3982,27271,Strombocerina delicatula,"Fallén, 1808"
3983,27272,Cletodes buchholtzi,"Boeck, 1873"
3984,27278,Strongylogaster lineata,"Christ, 1791"
3985,27306,Pteronyssoides subtruncatus,"Trouessart, 1885"
3986,27307,Pteronyssus subtruncatus,"Trouessart, 1885"
3987,27338,Acronicta megacephala,"Denis & Schiffermüller, 1775"
3988,27366,Suctobelba trigona,"Van der Hammen, 1952"
3989,27374,Suctobelba hammeri,"Krivolutski, 1965"
3990,27376,Suctobelbella acutidens,"Strenzke, 1950"
3991,27384,Suctobelba intermedia,1939
3992,27384,Xenillus subtrigonus,"Oudemans, 1917"
3993,27390,Suillia zetterstedti,"Loew, 1862"
3994,27391,Suillia paraeusta,"Meigen, 1830"
3995,27391,Suillia rufa,"Fallén, 1820"
3996,27392,Suillia montana,"Loew, 1862"
3997,27393,Suillia inornata,"Loew, 1862"
3998,27396,Suillia pectoralis,"Loew, 1862"
3999,27398,Suillia olens,"Meigen, 1830"
4000,27398,Suillia testacea,"Zetterstedt, 1838"
4001,27405,Sulcacis affinis,"Gyllenhal, 1827"
4002,27428,Hypophyllus crinipes,"Staeger, 1842"
4003,27429,Hypophyllus discipes,"Germar, 1821"
4004,27431,Hypophyllus obscurellus,"Fallén, 1823"
4005,27433,Scypha ciliata,"Fabricius, 1780"
4006,27434,Sycon scaldiensis,"Van Koolwijk, 1982"
4007,27445,Typosyllis cornuta,"Rathke, 1843"
4008,27459,Sylvia inorata,"Tschusi, 1906"
4009,27463,Sylvia moltonii,"Orlando, 1937"
4010,27477,Symmerus apicalis,"Winnertz, 1852"
4011,27477,Symmerus flavus,"Zetterstedt, 1851"
4012,27487,Sympecma annulata,"Selys, 1877"
4013,27487,Sympecma braueri,"Bianchi, 1904"
4014,27487,Sympecma striata,"St.Quentin, 1963"
4015,27488,Sympetrum scoticum,"Donovan, 1811"
4016,27511,Crenilabrus bailloni,"Valenciennes, 1839"
4017,27512,Crenilabrus melops,"Linnaeus, 1758"
4018,27519,Pnigalio coecilius,"Walker, 1839"
4019,27519,Pnigalio lucumo,"Walker, 1839"
4020,27524,Sympiesis sandanis,"Walker, 1839"
4021,27530,Symplecta punctipennis,"Meigen, 1818"
4022,27533,Sympycnus annulipes,"Meigen, 1824"
4023,27533,Sympycnus desoutteri,"Parent, 1925"
4024,27573,Cicones variegatus,"Hellwig, 1792"
4025,27574,Synchthonius boschmai,"Van der Hammen, 1952"
4026,27591,Synaema globosum,"Fabricius, 1775"
4027,27639,Hadwenius tursionis,"Marchi, 1873"
4028,27646,Metabletus obscuroguttatus,"Duftschmid, 1812"
4029,27647,Metabletus pallipes,"Dejean, 1825"
4030,27649,Bathycranium bicolorellum,"Zetterstedt, 1843"
4031,27652,Syntormon spicatus,"Loew, 1857"
4032,27654,Syntormon monilis,"Haliday, 1851"
4033,27657,Syntormon rufipes,"Meigen, 1824"
4034,27674,Syritta obscuripes,"Strobl, 1899"
4035,27713,Systenus tener,"Loew, 1859"
4036,27715,Systenus adpropinquans,"Loew, 1857"
4037,27717,Systoechus ctenophorus,"Mikan, 1796"
4038,27717,Systoechus sulphureus,"Mikan, 1796"
4039,27735,Tachina tessellata,"Fabricius, 1794"
4040,27749,Tachinus signatus,"Gravenhorst, 1802"
4041,27756,Tachydromia cimicoides,"Fabricius, 1781"
4042,27764,Tachydromia albitarsis,"Zetterstedt, 1838"
4043,27771,Tachypeza nervosa,"Meigen, 1822"
4044,27792,Tachysiphonella flavella,"Zetterstedt, 1848"
4045,27847,Crassadoma pusio,"Linnaeus, 1758"
4046,27855,Eutamias sibiricus,"Laxmann, 1769"
4047,27874,Tanyptera atrata,"Meigen, 1830"
4048,27887,Tanytarsus samboni,"Edwards, 1929"
4049,27894,Tanytarsus giltayi,"Goetghebuer, 1934"
4050,27894,Tanytarsus radens,"Krüger, 1944"
4051,27895,Tanytarsus macrosandalum,"Kieffer, 1925"
4052,27903,Tanytarsus holochloris,"Edwards, 1929"
4053,27903,Tanytarsus holochlorus,"Edwards, 1929"
4054,27915,Tanytarsus silvaticus,"Van der Wulp, 1859"
4055,27918,Tanytarsus fimbriatus,"Reiss & Fittkau, 1971"
4056,27954,Ocypus ater,"Gravenhorst, 1802"
4057,27955,Ocypus globulifer,"Geoffroy, 1785"
4058,27956,Ocypus melanarius,"Heer, 1839"
4059,27957,Ocypus minax,"Mulsant & Rey, 1861"
4060,27957,Staphylinus minax,"Mulsant & Rey, 1861"
4061,27958,Ocypus compressus,"Marsham, 1802"
4062,27959,Ocypus pedator,"Gravenhorst, 1802"
4063,27960,Ocypus winkleri,"Bernhauer, 1906"
4064,27964,Caenorhinus aequatus,"Linnaeus, 1767"
4065,27965,Enophrys bubalis,"Euphrasen, 1786"
4066,27969,Taxigramma frivaldzkii,"Schiner, 1862"
4067,27971,Taxigramma zetterstedtii,"Rondani, 1856"
4068,27972,Taxigramma dira,"Robineau-Desvoidy, 1830"
4069,27972,Taxigramma siphonina,"Zetterstedt, 1844"
4070,27980,Technomyrmex foreli,"Emery, 1893"
4071,27985,Tectocepheus velatus,"Mihelcic, 1957"
4072,27985,Tectocepheus velatus,"Trägårdh, 1910"
4073,27996,Teladorsagia davtiani,"Andreeva & Satubaldin, 1954"
4074,27996,Teladorsagia trifurcata,"Ransom, 1907"
4075,28027,Pselaphorhynchites longiceps,"Thomson, 1888"
4076,28028,Pselaphorhynchites nanus,"Paykull, 1792"
4077,28029,Pselaphorhynchites tomentosus,"Gyllenhal, 1839"
4078,28036,Leptothorax affinis,"Mayr, 1855"
4079,28037,Leptothorax albipennis,"Curtis, 1854"
4080,28037,Leptothorax tuberointerruptus,"Bondroit, 1918"
4081,28037,Temnothorax tuberointerruptus,"Bondroit, 1918"
4082,28038,Leptothorax nigriceps,"Mayr, 1855"
4083,28039,Leptothorax nylanderi,"Förster, 1850"
4084,28043,Leptothorax unifasciatus,"Latreille, 1798"
4085,28057,Elinora baetica,"Spinola, 1843"
4086,28063,Tenthredo albicorne,"Fabricius, 1781"
4087,28067,Elinora flaveola,"Gmelin, 1790"
4088,28069,Elinora koehleri,"Klug, 1817"
4089,28097,Tenthredopsis excisa,"Thomson, 1870"
4090,28123,Tephritis conjuncta,"Loew, 1844"
4091,28123,Tephritis nesii,"Meigen, 1826"
4092,28131,Tephrochlamys canescens,"Meigen, 1830"
4093,28143,Terellia cornuta,"Fabricius, 1794"
4094,28174,Tetanocera unicolor,"Loew, 1847"
4095,28175,Tetanocera laevifrons,"Loew, 1847"
4096,28183,Lathrobium angustatum,"Lacordaire, 1835"
4097,28184,Lathrobium quadratum,"Paykull, 1789"
4098,28185,Lathrobium rufonitidum,"Reitter, 1909"
4099,28186,Lathrobium terminatum,"Gravenhorst, 1802"
4100,28191,Tethina cinerea,"Loew, 1862"
4101,28191,Tethina latigenis,"Becker, 1907"
4102,28192,Tethina griseola,"Van der Wulp, 1871"
4103,28210,Tetragoneura distincta,"Winnertz, 1846"
4104,28212,Tetralonia macroglossa,"Illiger, 1806"
4105,28218,Tetramesa ruschkai,"Hedicke, 1921"
4106,28220,Sycophila cooperi,"Curtis, 1831"
4107,28220,Sycophila signata,"Nees, 1834"
4108,28233,Anergates atratulus,"Schenck, 1852"
4109,28245,Acarus telarius,"Linnaeus, 1758"
4110,28245,Tetranychus aspidistrae,"Oudemans, 1931"
4111,28245,Tetranychus choisyae,"Oudemans, 1931"
4112,28245,Tetranychus fragariae,"Oudemans, 1931"
4113,28245,Tetranychus fransseni,"Oudemans, 1931"
4114,28245,Tetranychus stellariae,"Oudemans, 1931"
4115,28245,Tetranychus violae,"Oudemans, 1931"
4116,28247,Lyrurus tetrix,"Linnaeus, 1758"
4117,28281,Torpedo nobiliana,"Bonaparte, 1835"
4118,28289,Tettigometra obliqua,"Panzer, 1799"
4119,28294,Teuchophorus signatus,"Zetterstedt, 1849"
4120,28328,Thaneroclerus buqueti,"Lefebvre, 1835"
4121,28329,Caulleriella killariensis,"Southern, 1914"
4122,28336,Thaumatomyia circumdata,"Meigen, 1830"
4123,28350,Thecophora pusilla,"Meigen, 1824"
4124,28352,Thecophora sundewalli,"Zetterstedt, 1844"
4125,28362,Thelymorpha vertiginosa,"Fallén, 1820"
4126,28364,Themira crassiseta,"Duda, 1926"
4127,28368,Themira curvipes,"Van der Wulp, 1864"
4128,28368,Themira umbripennis,"Van der Wulp, 1871"
4129,28370,Themira consobrina,"Van der Wulp, 1871"
4130,28373,Themira ciliata,"Staeger, 1844"
4131,28374,Perilampus micans,"Dalman, 1820"
4132,28378,Theonina corvix,"Simon, 1881"
4133,28388,Thereva subfasciata,"Schummel, 1839"
4134,28396,Thereva bipunctata,"Meigen, 1820"
4135,28469,Euzonus flabelligerus,"Ziegelmeier, 1955"
4136,28475,Thracia papyracea,"Poli, 1791"
4137,28480,Thricops varians,"Zetterstedt, 1838"
4138,28485,Thripomorpha collini,"Cook, 1969"
4139,28489,Thripomorpha edwardsi,"Collin, 1954"
4140,28544,Thryogenes atrirostris,"Lohse, 1992"
4141,28548,Dymella articulata,"Pallas, 1766"
4142,28568,Histiogaster corticalis,"Michael, 1885"
4143,28568,Tyroglyphus corticalis,"Michael, 1885"
4144,28569,Acarus entomophagus,"Laboulbène & Robin, 1862"
4145,28569,Histiogaster entomophagus,"Laboulbène & Robin, 1862"
4146,28572,Crocisa scutellaris,"Fabricius, 1781"
4147,28577,Neobrachiella impudica,"Von Nordmann, 1832"
4148,28635,Tipula anonyma,"Bergroth, 1889"
4149,28635,Tipula marmorata,"Meigen, 1818"
4150,28639,Tipula longicornis,"Curtis, 1834"
4151,28645,Tipula dilatata,"Schummel, 1833"
4152,28649,Tipula ochracea,"Meigen, 1804"
4153,28651,Tipula marginata,"Meigen, 1818"
4154,28652,Tipula gigantea,"Schrank, 1776"
4155,28656,Tipula nodicornis,"Meigen, 1818"
4156,28657,Tipula rubripes,"Schummel, 1833"
4157,28660,Tipula rufipennis,"Meigen, 1830"
4158,28662,Tipula fimbriata,"Meigen, 1818"
4159,28662,Tipula submensoda,"Tjeder, 1941"
4160,28665,Tipula solstitialis,"Westhoff, 1879"
4161,28668,Tipula hortulana,"Meigen, 1818"
4162,28677,Tipula czizeki,"De Jong, 1925"
4163,28677,Tipula fusca,"Staeger, 1840"
4164,28678,Tipula meigenii,"Mannheims, 1966"
4165,28685,Tipula variipennis,"Meigen, 1818"
4166,28707,Ommatostrephes sagittatus,"Lamarck, 1798"
4167,28709,Machimus atricapillus,"Fallén, 1814"
4168,28710,Machimus atricapillus,"Meigen, 1820"
4169,28711,Machimus cingulatus,"Fabricius, 1781"
4170,28712,Machimus cowini,"Hobby, 1946"
4171,28717,Macrotoma plumbea,"Lubbock, 1862"
4172,28724,Tomosvaryella nigritula,"Zetterstedt, 1844"
4173,28733,Ephemerella belgica,"Lestage, 1917"
4174,28733,Torleya belgica,"Lestage, 1917"
4175,28751,Torymus admirabilis,"Foerster, 1841"
4176,28762,Torymus eurynotus,"Foerster, 1859"
4177,28774,Torymus abdominalis,"Boheman, 1834"
4178,28774,Torymus apicalis,"Walker, 1833"
4179,28774,Torymus caudata,"Nees, 1834"
4180,28774,Torymus nanus,"Foerster, 1841"
4181,28774,Torymus propinquus,"Foerster, 1841"
4182,28781,Megastigmus bohemanii,"Ratzeburg, 1848"
4183,28781,Torymus cynipedis,"Walker, 1833"
4184,28781,Torymus nigricornis,"Boheman, 1834"
4185,28796,Torymus foersteri,"Ratzeburg, 1844"
4186,28796,Torymus macropterus,"Walker, 1833"
4187,28800,Torymus fulgens,"Fabricius, 1798"
4188,28803,Torymus difficilis,"Nees, 1834"
4189,28805,Torymus conjunctus,"Nees, 1834"
4190,28805,Torymus pubescens,"Foerster, 1841"
4191,28806,Torymus nitidulus,"Nees, 1834"
4192,28809,Notaris bimaculatus,"Fabricius, 1787"
4193,28839,Anthidium byssinum,"Panzer, 1798"
4194,28857,Celaeno aegrota,"Koch, 1841"
4195,28857,Trachynotus pyriformis,"Kramer, 1876"
4196,28859,Uropoda coccinea,"Michael, 1891"
4197,28860,Uropoda formicaria,"Lubbock, 1881"
4198,28860,Urotrachys formicaria,"Lubbock, 1881"
4199,28864,Tachyzelotes pedestris,"Koch, 1837"
4200,28878,Caligina cyclopteri,"Van Beneden, 1871"
4201,28897,Trhypochthonius cladonicolus,"Willmann, 1919"
4202,28904,Triarthria spinipennis,"Meigen, 1824"
4203,28916,Triaspis rugosa,"Szépligeti, 1901"
4204,28920,Tribelos intextus,"Walker, 1856"
4205,28927,Trichadenotecnum germanicus,"Roesler, 1939"
4206,28928,Trichadenotecnum maius,"Loens, 1890"
4207,28963,Trichocera fuscata,"Meigen, 1818"
4208,29002,Myocoptes romboutsi,"Van Eyndhoven, 1946"
4209,29003,Mycoptes brevipes,"Trouessart & Canestrini, 1895"
4210,29003,Myocoptes tenax,"Michael, 1889"
4211,29003,Neomyocoptes tenax,"Lawrence, 1956"
4212,29003,Trichobius brevipes,"Canestrini, 1897"
4213,29003,Trichoecius brevipes,"Canestrini, 1899"
4214,29005,Hesperandius griseus,"Fabricius, 1793"
4215,29006,Hesperandius cinereus,"Villers, 1789"
4216,29008,Torymus insolitus,"Walker, 1833"
4217,29019,Trichomalopsis nidulans,"Thomson, 1878"
4218,29054,Monomorium destructor,"Jerdon, 1851"
4219,29083,Trichopsocus dali,"McLachlan, 1867"
4220,29083,Trichopsocus hirtellus,"McLachlan, 1877"
4221,29085,Trichopsomyia carbonaria,"Meigen, 1822"
4222,29089,Trichopterna thorelli,"Westring, 1861"
4223,29094,Sphaerozetes berlesei,"Jacot, 1929"
4224,29098,Trichosia caudata,"Walker, 1848"
4225,29098,Trichosia longiventris,"Zetterstedt, 1851"
4226,29100,Trichosia maxima,"Strobl, 1880"
4227,29121,Trichoobscura calcarata,"Hirschmann & Zirngiebl-Nicol, 1961"
4228,29122,Uropoda campomolendina,"Berlese, 1887"
4229,29125,Notaspis obscura,"Koch, 1836"
4230,29125,Uropoda kempersi,"Oudemans, 1905"
4231,29126,Notaspis orbicularis,"Koch, 1839"
4232,29126,Uropoda krameri,"Canestrini, 1884"
4233,29127,Notaspis ovalis,"Koch, 1839"
4234,29129,Uropoda spatulifera,"Moniez, 1892"
4235,29157,Tricogena trilineata,"Meigen, 1824"
4236,29159,Catorama meieri,"Reitter, 1897"
4237,29183,Trigonopeltastes geometrica,"Schaum, 1841"
4238,29191,Malaconothrus novus,"Sellnick, 1921"
4239,29191,Trimalaconothrus novus,"Sellnick, 1921"
4240,29196,Cuthona caerulea,"Montagu, 1804"
4241,29196,Tenellia caerulea,"Montagu, 1804"
4242,29197,Cuthona foliata,"Forbes & Goodsir, 1839"
4243,29197,Tenellia foliata,"Forbes & Goodsir, 1839"
4244,29258,Triphleba radiosetosa,"Schmitz, 1918"
4245,29260,Triphleba uncinata,"Schmitz, 1918"
4246,29263,Triphleba unicalcarata,"Becker, 1901"
4247,29264,Triphleba pauciseta,"Schmitz, 1918"
4248,29265,Triphleba octobris,"Schmitz, 1921"
4249,29267,Triphleba perennis,"Meigen, 1838"
4250,29271,Triphleba sublugubris,"Wood, 1906"
4251,29272,Triphleba similis,"Lundbeck, 1921"
4252,29274,Triphleba novembrina,"Schmitz, 1943"
4253,29276,Triphleba nigricornis,"Egger, 1862"
4254,29283,Dermaleichus vanelli,"Canestrini, 1878"
4255,29308,Trisopterus esmarki,"Nilsson, 1855"
4256,29312,Trissopelopia longimana,"Stæger, 1839"
4257,29313,Tritegeus bifidatus,"Nicolet, 1855"
4258,29314,Nassarius incrassatus,"Ström, 1768"
4259,29315,Nassarius pygmaeus,"Lamarck, 1822"
4260,29316,Nassarius reticulatus,"Linnaeus, 1758"
4261,29324,Tritonia hombergi,"Cuvier, 1803"
4262,29330,Trixa grisea,"Meigen, 1824"
4263,29331,Trixa oestroidea,"Robineau-Desvoidy, 1830"
4264,29353,Trichia hispida,"Linnaeus, 1758"
4265,29354,Trichia striolata,"Locard, 1888"
4266,29359,Entomotrogus megatomoides,"Reitter, 1881"
4267,29390,Trotteria sarothamni,"Kieffer, 1890"
4268,29391,Dermaleichus corvinus,"Koch, 1941"
4269,29391,Pterocolus corvinus,"Koch, 1941"
4270,29393,Pteronyssus rosterii,"Berlese, 1886"
4271,29412,Trypeta hamifera,"Loew, 1846"
4272,29415,Trypetoptera hieracii,"Fabricius, 1775"
4273,29432,Orchomene nana,"Krøyer, 1846"
4274,29432,Orchomene nanus,"Krøyer, 1846"
4275,29432,Orchomenella nana,"Krøyer, 1846"
4276,29432,Tryphosa nanus,"Krøyer, 1846"
4277,29436,Xyloterus domesticus,"Linnaeus, 1758"
4278,29437,Xyloterus lineatus,"Olivier, 1795"
4279,29438,Xyloterus signatus,"Fabricius, 1793"
4280,29483,Turdus ruficollis,"Jarocki, 1819"
4281,29484,Turdus naumanni,"Temminck, 1831"
4282,29571,Amblyseius longulus,"Berlese, 1914"
4283,29572,Typhlodromus truncatus,"Oudemans, 1905"
4284,29572,Typhlodromus wainsteini,"Gomelauri, 1968"
4285,29572,Zercon similis,"Koch, 1839"
4286,29573,Anthoseius oligadenus,"Athias-Henriot, 1978"
4287,29573,Typhlodromus helenae,"Schicha & Dosse, 1974"
4288,29574,Anthoseius bakeri,"Garman, 1948"
4289,29574,Seiulus bakeri,"Garman, 1948"
4290,29577,Anthoseius piceae,"Karg & Edland, 1987"
4291,29577,Mumaseius subalgericus,"Abbasova, 1970"
4292,29577,Typhlodromus cryptus,"Athias-Henriot, 1960"
4293,29581,Anthoseius rhenanus,"Oudemans, 1905"
4294,29581,Seiulus rhenanus,"Oudemans, 1905"
4295,29582,Anthoseius richteri,"Karg, 1970"
4296,29582,Anthoseius verrucosus,"Wainstein, 1972"
4297,29583,Typhlodromus laurentii,"Ragusa & Swirski, 1978"
4298,29584,Typhlodromus exhilaratus,"Ragusa, 1977"
4299,29586,Typhochraestus digitatus,"Cambridge, 1872"
4300,29589,Tyroglyphus casei,"Oudemans, 1910"
4301,29591,Tyrophagus putrescentiae,Schrank
4302,29592,Coelognathus dimidiatus,"Hermann, 1804"
4303,29592,Coelognathus tenuiclavus,"Zakhvatkin, 1941"
4304,29592,,
4305,29592,Tyroglyphus dimidiatus,"Oudemans, 1924"
4306,29592,Tyrophagus dimidiatis,"Vitzthum, 1929"
4307,29592,Tyrophagus dimidiatus,"Oudemans, 1924"
4308,29592,Tyrophagus dimidiatus,"Vitzthum, 1929"
4309,29592,Tyrophagus tenuiclavus,"Zakhvatkin, 1941"
4310,29597,Acarus putrescentiae,"Schrank, 1781"
4311,29597,Povelsenia neotropicus,"Oudemans, 1917"
4312,29597,Tyroglyphus putrescentiae,"Oudemans, 1916"
4313,29597,Tyroglyphus amboinensis,"Oudemans, 1925"
4314,29597,Tyroglyphus americanus,"Banks, 1906"
4315,29597,Tyroglyphus australasiae,"Oudemans, 1916"
4316,29597,Tyroglyphus breviceps,"Banks, 1906"
4317,29597,Tyroglyphus coociphilus,"Banks, 1906"
4318,29597,Tyroglyphus longior,"Hirst, 1912"
4319,29597,Tyrophagus communis,"Fan & Zhang, 2007"
4320,29598,Tyroglyphus dimidiatus,"Berlese, 1884"
4321,29598,Tyrophagus dimidiatus,"Hermann, 1804"
4322,29598,Tyrophagus humerosus,"Oudemans, 1923"
4323,29598,Tyrophagus infestans,"Berlese, 1884"
4324,29598,Tyrophagus oudemansi,"Robertson, 1959"
4325,29615,Ufensia vitoldi,"Soyka, 1931"
4326,29616,Ula crassicauda,"Agrell, 1945"
4327,29617,Ula macroptera,"Macquart, 1826"
4328,29617,Ula pilosa,"Schummel, 1829"
4329,29659,Uropoda tecta,"Kramer, 1876"
4330,29679,Munna minuta,"Hansen, 1916"
4331,29680,Dinychus appendiculatus,"Berlese, 1910"
4332,29681,Pseuduropoda bosi,"Oudemans, 1903"
4333,29681,Uropoda bosi,"Oudemans, 1903"
4334,29682,Dinychus fimicola,"Berlese, 1903"
4335,29683,Fuscuropoda marginata,"Koch, 1839"
4336,29683,Notaspis marginata,"Koch, 1839"
4337,29683,Uropoda obnoxia,"Reuter, 1905"
4338,29683,Uropoda obscura,"Berlese, 1888"
4339,29684,Eumaeus minima,"Koch, 1841"
4340,29685,Uroseius nova,"Oudemans, 1902"
4341,29687,Trachyuropoda pulchella,"Berlese, 1904"
4342,29688,Trachyuropoda rackei,"Oudemans, 1912"
4343,29690,Uropoda vinicolora,"Vitzthum, 1926"
4344,29698,Cilliba copridis,"Oudemans, 1916"
4345,29699,Haluropoda minor,"Halbert, 1915"
4346,29699,Uropoda minor,"Berlese, 1885"
4347,29701,Olodiscus minimus,"Kramer, 1882"
4348,29702,Cilliba minor,"Berlese, 1887"
4349,29702,Discopoma minor,"Berlese, 1887"
4350,29703,Acarus orbicularis,"Mueller, 1776"
4351,29703,Cilliba romana,"Oudemans, 1913"
4352,29703,Tuberdinychus subterraneus,"Schweizer, 1922"
4353,29703,Urodinychus subterraneus,"Schweizer, 1922"
4354,29704,Phaulodinychus repletus,"Berlese, 1904"
4355,29708,Polyaspinus cylindricus,"Berlese, 1916"
4356,29719,Urytalpa dorsalis,"Staeger, 1840"
4357,29719,Urytalpa humeralis,"Winnertz, 1863"
4358,29734,Caecilius kolbei,"Tetens, 1891"
4359,29734,Valenzuela rhenanus,"Tetens, 1891"
4360,29748,Chettusia gregaria,"Pallas, 1771"
4361,29750,Chettusia leucura,"Lichtenstein, 1823"
4362,29761,Varroa jacobsoni,"Oudemans, 1904"
4363,29764,Gamasus cerva,"Kramer, 1878"
4364,29766,Cyrtolaelaps exigua,"Berlese, 1916"
4365,29767,Cyrtolaelaps herculeanus,"Berlese, 1904"
4366,29767,Cyrtolaelaps kochi,"Trägårdh, 1901"
4367,29767,Gamasus emarginatus,"Koch, 1879"
4368,29768,Cyrtolaelaps kochi,"Trägårdh, 1910"
4369,29768,Gamasus nemorensis,"Koch, 1839"
4370,29768,Veigaia selnickii,"Mihelčič, 1958"
4371,29769,Cyrtolaelaps nemorensis,"Berlese, 1892"
4372,29769,Veigaia serrata,"Willmann, 1936"
4373,29771,Cyrtolaelaps transisalae,"Oudemans, 1902"
4374,29780,Venerupis senegalensis,"Gmelin, 1791"
4375,29813,Robinisca macrocnemis,"Zachvatkin, 1941"
4376,29816,Villa circumdata,"Meigen, 1820"
4377,29854,Volucella haemorrhoidalis,"Zetterstedt, 1838"
4378,29859,Voria ambigua,"Fallén, 1810"
4379,29862,Gamasus kraepelini,"Berlese, 1905"
4380,29862,Paracarpais kraepelini,"Berlese, 1905"
4381,29862,Parasitus kraepelini,"Berlese, 1905"
4382,29864,Eugamasus oudemansi,"Berlese, 1903"
4383,29864,Parasitus oudemansi,"Berlese, 1903"
4384,29865,Eugamasus remberti,"Oudemans, 1912"
4385,29866,Gamasus trouessarti,"Berlese, 1892"
4386,29872,Wachtliella riparia,"Winnertz, 1853"
4387,29903,Watersipora subtorquata,"d'Orbigny, 1852"
4388,29923,Willemia aspinata,"Stach, 1949"
4389,29937,Winthemia analis,"Macquart, 1848"
4390,29940,Withius subruber,"Simon, 1878"
4391,29953,Spudaea ruticilla,"Esper, 1791"
4392,29961,Xanthodelphax flaveolus,"Flor, 1861"
4393,29962,Xanthodelphax stramineus,"Stål, 1858"
4394,29964,Xanthogramma festivum,"Linnaeus, 1758"
4395,29966,Xanthogramma ornatus,"Meigen, 1822"
4396,29968,Xantholinus distans,"Coiffait, 1958"
4397,29968,Xantholinus schuleri,"Coiffait, 1958"
4398,29971,Xantholinus rhenanus,"Coiffait, 1962"
4399,29986,Larus sabini,"Sabine, 1819"
4400,29989,Cepheus permixtus,"André, 1925"
4401,29989,Xenillus latus,"Nicolet, 1855"
